ward	name
1 - pahala vitiyala	Wickrama Kuruppu Arachchige Chaminda Prabhath
2 - Thihagoda	Sudath Ajith Prem Wanigarathna Jayasekara
3 - Batuvita	Heenpellage Sandareka
4 - Yatiyana	Dewalamulle Pathiranage Darshana Prasad Kumara
5 - kapuduwa	Dedduwa Jayathungage Krishantha Sisira
6 - Naimbala	Lanka Bandarage Nandana Priyashantha
7 - kithalagama	Punchi Hewage Sumith Kumrara
8 - Aththudawa	Jayawardana Pathiranage Nimal
9 - Nadugala	Koswattage Don Chaminda Janaka Kumara
10 - palatuwa	Rubasinghe Pathiranage Heshan Dhanushka
