ward	name
1 - Unawatuna	Ganegoda Ranasingha Arachchilage Amila Sampath Gunathilaka
2 - Maharamba	Anagipura Chandana Wijesekara
3 - Thalpe	Mal Gamage Chathura Asanka
4 - Dodampe	Gamage Kanaththa Delka Anupama
5 - Meepe	Kaggoda Thanthrige Prasan Aberathna
6 - Pitidoowa	Sarath Saman Jayasekara
7 - Harumalgoda	Diyawathu Mullage Chaminda Vijekumara
8 - Katukurunda	Aluthgama Hewage Kushan Chanaka Chandrathilaka
9 - Koggala	Gosthingngna Waduge Rohana Priyantha
10 - Kathaluwa	Galbokka Hewage Nadeesha Ruwani Dilrukshi
11 - Welhengoda	Gardiya Punchi Hewage Newton
12 - Meegahagoda	Wathudura Bandanage Prageeth Bandula
13 - Nakanda	Ahangama Walawage Susil Kumara
14 - Thadoowa	Nanayakkara Wasan Pala Thanthirige Asanka Niroshan
15 - Ahangama	Ravinda Manujith Lamahewa
