ward	name
1 - Unawatuna	Ranaweera Paranawithanage Sunil
2 - Maharamba	Borala Liyanage Ramyalatha
3 - Thalpe	Gallage Asanka Idunil
4 - Dodampe	Thusitha Sanjeewa Edirisinghe Kodithuwakku
5 - Meepe	Pilana Vithanage Ranjith
6 - Pitidoowa	Dewara Handige Nandasena
7 - Harumalgoda	Asgiriya Mudiyanselage Wimukthi Chamara Madhushanka
8 - Katukurunda	Samantha Dilan Gardiya Weligamage
9 - Koggala	Paragoda Gamage Waruna Priyantha
10 - Kathaluwa	Lamahewage Anura De Silva
11 - Welhengoda	Ranpati Dewa Shashikala Sandamali
12 - Meegahagoda	Bopage Yasas Nishendra
13 - Nakanda	Parawahera Gamagei Thilakarathna
14 - Thadoowa	Lanka Geeganage Jayantha Padmaseeli
15 - Ahangama	Hewawasam Reulge Janaka Chandraprabha
