ward	name
1 - Kabagamuwa	Wijesinghe Arachchillage Thilakasiri Wijesinghe
2 - Puspane	Hema Kumarage Weerasena Hemakumara
3 - Bulathkohupitiya	Jayasinghe Arachchillage Kamal Chandrasiri Jayasinghe
4 - Ihala Newusmiyar	Hitige Gnanawathi
5 - Uduwa	Mahadurage Jayathissa
6 - Kendawa	Rajapakshage Priyantha Rajapaksha
7 - Lewala	Jayasinghe Arachchillage Gajaba Rajitha Laksiri Jayasinghe
8 - Wegalla	Wickramage Maduri Thakshila Wickramasinghe
9 - Ampagala	Pahala Liyanage Priyashantha Lalith Kumara
10 - Panapitiya	Ihalage Upali Pushpa Kumara
11 - Dedugala	Rathnayaka Mudiyanselage Dhammika Kumari Wijayarathne
