ward	name
1 - Kabagamuwa	Ponnaiah Sivakumar
2 - Puspane	Yapa Bandara Mudiyanselage Manjula Amarathunga Bandara
3 - Bulathkohupitiya	Panane Kapurallage Sumith Maithreepala
4 - Ihala Newusmiyar	Thalewalage Sarath Wickramasiri
5 - Uduwa	Thennakoon Arachchilage Ishara Ravihari Thennakoon
6 - Kendawa	Wickrama Pedige Wasantha Kumara
7 - Lewala	Daya Pathiranalage Piyarathna Bandara
8 - Wegalla	Hikkaduwa Arachchilage Dhanawathi Manike
9 - Ampagala	Senanayaka Mudiyanselage Wanshabasha Senanayake
10 - Panapitiya	Hikkaduwa Arachchilage Sanath Hikkaduwa
11 - Dedugala	Dorasami Marimuththu
