ward	name
1 - Kabagamuwa	Wijesingha Arachchillage Sanath Nishantha Wijesinghe
2 - Puspane	Appuhamillage Idunil Chaturanga Premathilaka
3 - Bulathkohupitiya	Piramanage Nihal Rohitha Kumara
4 - Ihala Newusmiyar	Dahanayake Vidanalage Somalatha Manike
5 - Uduwa	Wijekoon Mudiyanselage Asela Ruwan Tharanga Bandara Wijekoon
6 - Kendawa	Marasinghage Pradeep Ruwan Poojitha Marasinghe
7 - Lewala	Abdul Raheem Raleena Umma
8 - Wegalla	Ranige Sunil Ranasinghe
9 - Ampagala	Kankanam Mohottalalage Lalith Wijerathne
10 - Panapitiya	Polwaththage Pradeep Chamara Ranasinghe
11 - Dedugala	Mallawa Rallage Ajith Samarasinghe
