ward	name
1 - Galmetiyawa North	Ensuloon Aafiloon
2 - Thampalakamam	Marimuthu Murukesu
3 - Pokuruny	Seinudeen Fareetha Umma
4 - Meeranagar	Ajees Jawarla
5 - Sirajnagar	Zeinudeen Ansar
6 - Galmetiyawa South	Mohamed Sulthan Rafeek
7 - Mullipothane North	Abdul Salam Hairullah
8 - Mullipothane East	Abdul Hameed Abdul Raheem
9 - Mullipothane	Ensuloon Mohammadu Aleem
10 - Mullipothane South	Abdul Manaf Nawfar
