ward	name
1 - Galmetiyawa North	Liyana Arachchilage Kasun Rangana
2 - Thampalakamam	Rathnayaka Mudiyanselage Chaminda Palitha Randeniya
3 - Pokuruny	Hettiya Kandage Renuka Jayasinghe
4 - Meeranagar	Abdul Raseeth Thalal Ahmath
5 - Sirajnagar	Mahroof Muhamedhu Nisath
6 - Galmetiyawa South	Tenuwara Hennadige Pradeep Nishantha
7 - Mullipothane North	Ishak Issath
8 - Mullipothane East	Eakoob Jamaltheen
9 - Mullipothane	Mohamathu Iqbal Rikas Ahamathu
10 - Mullipothane South	Gamlath Mohottige Sarath Gamini Laki De Silva
