ward	name
1 - Rajaela	Manakola Gedara Sampath Kumarasingha
1 - Rajaela	Sinnaiya Yesadhamma
2 - Helboda	Perumal Rajendran
3 - Protoft	Balasubramaniyam Selvakumar
4 - sangilipalama	Suraweera Arachchige Ashoka Chandana
5 - Helsirigama	Udadumbara Polwaththe Gedara Thissa Sampath Bandara
6 - maaswela	Galledandage Mahesh Chaminda Galledanda
7 - kadadora	Ekanayaka Panditha Brahmana Samarathunga Mudhiyanselage Sujith Sanjeewa Kumara Samarathunga
8 - Mallanda	Wijesingha Arachchilage Jayarathna
8 - Mallanda	Jamaldeen Mahammadu Paruk
9 - Ruwanpura	Herath Mudiyanselage Nishanka Gedara Sanjeewa Dhananja,
10 - Hapugasthalawa	Masihuddin Anasullah
11 - Harangala	Kapuhennayake Mudiyanselage Upasaka Gedara Anoma Champa Kumari Kapuhennayake
12 - kalapitiya	Javaragedara Ranjith Wijerathna
13 - niyanganadara	James Mathew Dulip Sarni Chathuranga
14 - Ramboda	Shanmugam Kamalathiban
15 - Labukelle	Rajapakshe Chandrika Rajapakshe
15 - Labukelle	Periyasamy Senthil Kumar
16 - Poondaluoya	Subramaniyam Rukshan
17 - Kadadorapitiya	Bulathwala Gedara Asanka Ruwan Kumara
17 - Kadadorapitiya	Suppaiya Balakrishnan Sivakumar
18 - Madakumbura	Subasingha Manchanayaka Mudhiyanselage Sudath Kumara Bandara
19 - Maldeniya	Thotupale Gedara Chamila Deepani Kumari Thotupale
20 - Godamadiththa	Adhikari Gedara Sarath Kumara
21 - Nawathispane	Mahawela Gedara Mudhiyanselage Pradeep Sampath Mahawelage
22 - katabulawa	Muththu Muththukumar
23 - Queensbery	Nadesan Arivalagan
24 - Rawanagoga	Udawaththe Gedara Athula Upul Kumara
25 - Medakubura	Rajarathnam Dinesh Kumar
26 - Sheen	Loganathan Julin
27 - Dansinan	Rathnam Sivakumar
28 - Kudaoya	Samarasekara Herath Mudhiyanselage Abeyrathna
