ward	name
1 - Nakkala	Gamage Don Chaminda
2 - Batugammana	Herath Mudiyanselage Nilmini Shantha Bandara
3 - Magandanamulla	Pragathi Chandimal Abeydeera
4 - Monaragala	Lenaduwa Lokuge Chirantha
4 - Monaragala	Alawaththage Nilendra Lakmini Alawaththa
5 - Muppane	Dampage Don Jagath Laksan Priyalal
6 - Maduruketiya	Sarawanamuththu Balasundaram
7 - Horombuwa	Dissanayaka Mudiyanselage Jayarathna Banda
8 - Hulandawa	Mapa Mudiyanselage Sisira Sena Rathna Bandara
9 - Bohitiya	Kanakka Hewage Susantha Premasiri
10 - Kahambana	Dikwella Vidanage Nalin Vinod Tharanga Muthukumarana
