ward	name
1 - Nakkala	Kariyawasam Galoluwage Dhanusha Chamara Nanayakkara
2 - Batugammana	Sandhya Anuruddhika Rathnayaka
3 - Magandanamulla	Sandhya Anuruddhika Rathnayaka
4 - Monaragala	Rathnayaka Mudiyanselage Rathnaweera
4 - Monaragala	Rajarathnam Kamal Raj
5 - Muppane	Ranjith Rathnayaka
6 - Maduruketiya	Urana Liyanage Kalantha Abhaya
7 - Horombuwa	Arangalage Don Sunil
8 - Hulandawa	Puhulhene Gedara Priyantha Premarathna
9 - Bohitiya	Yaddehi Ralalage Upul
10 - Kahambana	Rathnayaka Mudiyanselage Pradeep Sisira Kumara Wijerathna
