ward	name
1 - Nakkala	Kulapu Thanthinge Rasika Priyadarshani
2 - Batugammana	Pitawala Gedara Palitha Senewirathna
3 - Magandanamulla	Kaluarachchige Premachandra
4 - Monaragala	Hennayaka Mudiyanselage Ishara Dulanjali Dasanayake
4 - Monaragala	Hennayaka Mudiyanselage Prachintha Hasakelum Dasanayake
5 - Muppane	Wellawaththe Gedara Mithun Sanjeewa
6 - Maduruketiya	Rathnayaka Mudiyanselage Wijekoon Bandara
7 - Horombuwa	Dissanayaka Mudiyanselage Kelum Prasanna Dissanayake
8 - Hulandawa	Palaniyandi Jayarani
9 - Bohitiya	Dissanayaka Mudiyanselage Priyantha Gamini
10 - Kahambana	Kariyawasam Singappuli Thanthirige Udari Maheshika
