ward	name
1 - Jangulla	Rathnayaka Mudiyanselage Chandrarathna
2 - Bogoda	Sadasiwam Sasikumar
2 - Bogoda	Herath Mudiyanselage Gunathilaka
3 - Anthuduwawela	Mehomed Karimi Ashan
4 - Haliela	Kariyawasam Hettithanthrilage Upali Wasantha Kariyawasam
4 - Haliela	Thangapalam Dayalan Thiwanka
5 - Bogahamadithta	Dewate Gedara Konara Mudiyanselage Nadeesha Niranjala Sri Dassanayaka
6 - Mahawathtegama	Rathnayaka Mudiyanselage Prema Jayantha
7 - Welikemulla	Saluwiyanalage Ravindra Kumarasingha
8 - Imbulgoda	Rajendran Siwaranjani
9 - Kandana	Aththanayaka Mudiyanselage Sumathipala
10 - Springvalley	Hennayaka Mudiyanselage Sarath Hennayaka
11 - Medagama	Abeysingha Mudiyanselage Dharmasena
12 - Uduwara	Konara Mudiyanselage Premadasa
12 - Uduwara	Dinamani Susikala
13 - Morethota	Ramanadan Nachiswaran
14 - Niliathugoda	Dissanayaka Mudiyanselage Dhammika Irangani
15 - Attampitiya	Rathnayaka Mudiyanselage Gajanayaka Bandara
15 - Attampitiya	Devisan Wigneshwaran
16 - Wepassawela	Rathnayaka Mudiyanselage Munidasa
17 - Katugaha	Binthembiligolle Gedara Dinesh Kumara
18 - Maligathenna	Bogahapathane Saukenda Mudiyanselage Karunawathi
19 - Kurukudhe	Ranaweera Mudiyanselage Dayarathna
20 - Maliththa	Manana Gedara Asanka Rumesh Abeysekara
