ward	name
1 - Neelapola	Vijeweera Patabenthige Sujith
2 - Navatkernykadu	Mihinthu Kulasuriya Mathappuge Stephen
3 - Selvanagar	Konara Muthiyanselage Sisira Senarathne
4 - Seruvilla	Egodage Kanthy
5 - Dehiwatha	Naranvitta Maduve Aarachchilage Vasantha Hema Kumari
6 - Lingapuram	Ella Deniyage Karunathasa
7 - Thanganagar	Rajapakshage Henri Pemarathne
8 - Serunuwara	Kankani Pathiranalage Gnanalatha Pathirana
9 - Mahawaligama	Baiya Thurayalage Nimal
10 - Somapura	Kirinthe Kumbure Gethara Prabothika Madushani
