ward	name
1 - Pallebedda	Karunamuni Sujith Premalal
2 - Kolambageara	Rathnayaka Mudiyanselage Sarath Wickramasooriya
3 - Udawalawa	Nambuwasam Epitakaduwa Gamage Pushpa Kumara
4 - Rathkerewwa	Weerawarna Kurukulasooriya Busabaduge Sameera Rukshan
5 - Gangeyaya	Munasinghe Arachchige Wasantha Vijith
6 - Maduwanwela	Wijamunige Susantha Kumarasiri
7 - Ranchamadama	Hewawasam Wickrama Arachchige Aruna Kelum Wickramasinghe
8 - Walalgoda	Semage Chandrarathna Kurukula
9 - Panamura	Wickramage Dasun Madhuranga Wasana Wickramage
10 - Diyapota	Gamaethi Disanayakage Amarasena
11 - Mulendiyawala	Weerasinghege Surantha Jayalath
12 - Konkatuwa	Naradda Gamage Sagarika Pushpa Kumari
13 - Thorakolayaya	Abeykoonge Sunil Shantha
14 - Hingura	Kottege Samarasinghe
15 - Thunkama	Gamage Damith Ameera Sanjeewa
16 - Kuttigala	Soorige Don Suraweera
17 - Padalangala	Renuka Jeewani Alahapperuma
