ward	name
1 - Pallebedda	Weerathunga Arachchige Gamini Weerathunga
2 - Kolambageara	Mayadunnage Don Dhammika Prasad
3 - Udawalawa	Hewa Sudu Hakuruge Sunil
4 - Rathkerewwa	Wannaku Arachchilage Supun Chathuranga
5 - Gangeyaya	Prathapage Dehemi Nikisha Prathapage
6 - Maduwanwela	Weerasin Gamage Gunarathna
7 - Ranchamadama	Suduhakuruge Chamila Priyadarshani
8 - Walalgoda	Koralage Wijitha Rohana
9 - Panamura	Walakadage Tharaka Sandaruwan
10 - Diyapota	Hatharin Kandambige Renuka
11 - Mulendiyawala	Wickramage Chamal Priyankara
12 - Konkatuwa	Hatharasinghe Gamaethige Asanka
13 - Thorakolayaya	Witharana Gamage Chamal Indika
14 - Hingura	Hewa Rathnayakage Somasena
15 - Thunkama	Bopitiya Baddelage Nandawathi
16 - Kuttigala	Hewasudu Hakuruge Upali Wijayakumara
17 - Padalangala	Kaludurage Shantha
