ward	name
1 - Pallebedda	Suwanda Arachchige Kapila Jayasinghe
2 - Kolambageara	Nanayakkara Mudalige Anusha Sanjeewani
3 - Udawalawa	Morapitiyage Chaminda Jayalal Wickramasinghe
4 - Rathkerewwa	Bogaha Koratuwe Jagath Nishshanka Kumara
5 - Gangeyaya	Bellanthuda Arachchilage Indika Sampath
6 - Maduwanwela	Gamage Amith Ranathunga
7 - Ranchamadama	Buddhika Prasad Jayasooriya
8 - Walalgoda	Lahanda Purage Keerthi Kumara
9 - Panamura	Hewa Anthonige Samantha Rathnayaka
10 - Diyapota	Mathara Arachchige Anura Dilruk
11 - Mulendiyawala	Langachcharige Premasiri
12 - Konkatuwa	Damanage Gretian Neel Kumara
13 - Thorakolayaya	Witharana Gamage Sirisena
14 - Hingura	Pohonwewa Durage Kelum Sampath
15 - Thunkama	Mee Ellagamage Anoma Roshini Nilanthi
16 - Kuttigala	Munasinghege Wasantha
17 - Padalangala	Hewa Kodithuwakku Manamala Arachchige Prageeth Chamara Kodithuwakku
