ward	name
1 - Akkaraipattu West	Jahufar Rafeek
2 - New Mosque	Musthafa Nihal
3 - Technical College	Muhamadu Ibrahim Abdul Rahumanul Buhari
4 - Kadiriya - North	Muhamedu Abubuckar Aseema
5 - Kadiriya - South	Meera Muhaideen Najeetha
6 - Akkaraipattu East	Abdul Salam Shaheeth Akeel
7 - Nooraniya	Uthuma Lebbe Nawsath
8 - Badur	Subaitheen Muhamed Sameem
9 - Akkaraipattu Town	Muhamedu Sarifu Abdul Kareem
10 - Town Mosque	Uthumalebbe Muhamedu Ruhul Ameen
11 - Grand Mosque	Meera Mohaitheen Asanar
12 - Falah	Abdul Majeed Sakkariya
