ward	name
1 - Akkaraipattu West	Thajutheen Fathimathul Sohora
2 - New Mosque	Athamlebbe Marjoon
3 - Technical College	Hayathu Muhamedu Ahamed Aasik
4 - Kadiriya - North	Hayathu Muhammathu Muhammathu Mubeen
5 - Kadiriya - South	Muhamathu Muhaideen Abdul Jeleel
6 - Akkaraipattu East	Ahamathu Muhaitheen Sanufa
7 - Nooraniya	Ismalebbe Mohamathibrahim
8 - Badur	Naina Muhammathu Badiudeen
9 - Akkaraipattu Town	Muhammathu Ameer Yaseer
10 - Town Mosque	Saheed Samsudeen
11 - Grand Mosque	Muhamed Aliyar Ramsan
12 - Falah	Muhamedu Ibralebbe Muhamedu Fawas
