ward	name
1 - Akkaraipattu West	Muhamed Nisar Kariyapper Naufar Kariyapper
2 - New Mosque	Mohamed Sareef Mohamed Nowshad
3 - Technical College	Abdul Majeeth Fathima Insiya
4 - Kadiriya - North	Kuthoos Asathul Jaman
5 - Kadiriya - South	Aboosaly Mohamed Najath
6 - Akkaraipattu East	Alavudeen Akeela
7 - Nooraniya	Ahamed Lebbe Nagoorthamby
8 - Badur	Mohamed Ismail Ahamed Lebbae
9 - Akkaraipattu Town	Atham lebbe Naleem
10 - Town Mosque	Aatham Lebbe Mohammathaboobuckker
11 - Grand Mosque	Meerasahibu Ilmutheen
12 - Falah	Mohamathaboobucker Zainudeen
