ward	name
1 - Sinhapura	Madampuli Arachchilage Rumeshika Sauwandi
2 - Kandakaduwa	Rathnayake Mudianselage Gunasiri Bandara
3 - Kattuvanwila	Rahiya Thumma Sahidu
4 - Karapola	Nagamanee Thangeswaran
5 - sandunpitiya	Hewa Jayaweerage Sagara
6 - Mahsenpura	Wadanahalu Gedara Gunathilaka
7 - Kadawathamaduwa	Basnayaka Mudiyanselage Priyantha Premadasa
8 - Monarathenna	Peli Gedara Lalith Priyantha Rajapaksha
9 - Sevanapitiya	Mahawala Disanayakalage Ashmika Dileshana Dissanayake
10 - Nelumvewa	Wijesinghe Mudiyanselage Ananda Sarath Kumara Priyadarshana
