ward	name
1 - Diyabeduma	Abeykoon Mudiyanselage Noyel Nawarathna Bandara Abeykoon
2 - Koduruwawa	Ranthilaka Gedara Sandamali Champika Gunarathne
3 - Aththanakadawala	Solanga Arachchige Chandrasinghe
4 - Madudamana	Dissanayake Mudianselage Rohitha Bandara Thilakarathne
5 - Segala	Karuna Pedi Gedara Nuwan Ishara Madhusankha
6 - Damanayaya	Rex Kumarasingha Ponseka
7 - Bakamoona	Velangahawaththe Gedara Jayawardhana
8 - Maluweyaya	Edirisinghe Arachchige Gamini Edirisinghe
9 - Elahera	Karam Pitiye Gedara Anura Kumara Banda
10 - Atharagallewa	Rankoth Gedara Nandasiri Wijerathna
