ward	name
1 -	Heenkenda Mudiyanselage Udawalawwe Dhanushka Madhusanka Kumara
2 -	Tikiri Appuge Dhaya Kanthi
3 -	Jayasundara Herath Mudiyanselage Sunil Jayasundara
4 -	Seragolle Gedara Abasing Banda
5 -	Karunarathnage Nimal Karunarathna
6 -	Nandana Kumara Kumarapeli
7 -	Abeykoon Wasala Mudiyanselage Priyanka Kularathna
7 -	Herath Mudiyanselage Gamagedara Gamini Dissanayake
8 -	Ilangasingha Thilakarathnage Sudes Aruna Raja Ilangasingha
9 -	Babige Aberathna
10 -	Yatinuwara Gedara Ajith Dissanayake
11 -	Rajasingha Mudiyanselage Susantha Bandara
12 -	Jayasundara Herath Mudiyanselage Upul Sanjeewa Dassanayake
13 -	Megoda Galange Gedara Premarathna
14 -	Heen Bandage Nilan Shanaka Jayasundara
15 -	Arambe gedara Upali Senawirathna
16 -	Dissanayake Karawita Gedara Chandana Sumith Dissanayaka
