ward	name
1 - Buluthota	Thalpe Liyanage Thushitha
1 - Buluthota	Namminge Chaminda Priyadarshana
2 - Kolonna	Pitawela Manannalage Kumara Rathna
3 - Ranhotikanda	Pitagampalage Sumanapala Rathnayaka
4 - Kumburugamuwa	Buluthota Gamage Prasad Udaya Kumara
5 - Maduwanwela Peranigama	Udagamgoda Manannalage Dayarathna
6 - Buthkanda	Kankanige Shantha Ruwan Siriwardhana
7 - Boraluwageaina	Diwelagoda Gamage Samantha
8 - Kella	Paulwaduge Manel Kanthi
9 - Koppakanda	Wijekoon Perera Indika Prasad Jayalanka
10 - Omalpe	Mathara Arachchige Jayaweera
