ward	name
1 - Buluthota	Kankani Durage Thissa Kumara
1 - Buluthota	Hatharasingha Arachchige Sunil Darmawansha
2 - Kolonna	Kolonne Silawansha Himi
3 - Ranhotikanda	Namminge Ramyalatha
4 - Kumburugamuwa	Gunasekara Disanayaka Wijesingha Appuhami
5 - Maduwanwela Peranigama	Warsha Hannadige Tharindu Lakmal Soysa
6 - Buthkanda	Kuruppu Arachchige Maithreepala
7 - Boraluwageaina	Udaya Nuwan Ranathungage
8 - Kella	Kella Gamage Lakshman Gamage
9 - Koppakanda	Kukul Korale Gamage Chaminda Kumara
10 - Omalpe	Hathiringe Kularathna
