ward	name
1 - Buluthota	Muniyandi Sridhar
1 - Buluthota	Nimal Padmakumara Sooriya Arachchi
2 - Kolonna	Aluthnuwara Wikramarathnalage Janka Chandralal
3 - Ranhotikanda	Namminge Gunarathna
4 - Kumburugamuwa	Alakoladeniyage Chaminda Saman Kumara
5 - Maduwanwela Peranigama	Sisira Kumara Sooriyabandara Korale Wikramasingha
6 - Buthkanda	Athukoralage Samudra Madushani
7 - Boraluwageaina	Gallage Shanthasiri
8 - Kella	Witharana Pandithage Buddhika Eranda
9 - Koppakanda	Vitharanagei Ranjith
10 - Omalpe	Thilan Madusanka Rubasingha
