ward	name
1 - Denagama - Mee Ella	Welhenage Samararathne
1 - Denagama - Mee Ella	Mohomad chafik mohomad farshad
2 - Pananwela	Pathiranage Rasika Prasanna
3 - Wepatha Ira	Hikkaduwa Liyanage Nayana Nishanthi
4 - Narawelpita	Nammuni Arachchige Ajantha Pradeep Rathna Kumara
5 - Ellewela	Nammuni Arachchige Gamini Samantha
6 - Kongala	Ekanayaka Hatharasingha Arachchige Amaradasa
7 - Muruthamuraya	Vipul Shantha Pushpa Kumara Amarasekara
8 - Udupeellegoda	Palihana Ralalagedara Jayantha Kumara Banda
9 - Gangodagama	Sumanadasa Ruwan Pathirana
