ward	name
1 - Denagama - Mee Ella	Uyangodage Wimal Dharmasiri
1 - Denagama - Mee Ella	Loku Hakuruge Shihan Buddhi Ramanayake
2 - Pananwela	Walgamage Madusha Lakmali
3 - Wepatha Ira	Gayathri Sithari Walgama Kodithuwakku
4 - Narawelpita	Nammuni Arachchige Chathura Sampath Weerarathne
5 - Ellewela	Nammuni Arachchige Sameera Jayasinghe
6 - Kongala	Hewa Mirisse Arachchige Amaraweera
7 - Muruthamuraya	Hewa Walimunige Gunapala
8 - Udupeellegoda	Tharushi Sandunika Abeyrathna
9 - Gangodagama	Malavi Kankanamge Krishan Lahiru
