ward	name
1 - Adikarigama	Wewagedara Jayasena Banda
2 - Hakuruthale	Deliwela Thunpana Gedra Jayalath Gunathilaka
3 - Malulla	Medagedara Gamini Rupasingha
4 - Sangarajagama	Medagedara Gunawathi
5 - Hanguranketha	Disanayaka Mudiyanselage Purane Gedrara Ranbanda
6 - Unanthenna	Galahene Gedara Udeni Sriya Kumari
7 - Rikillagaskada	Maliyadde Gedara Nimal Gunarathna
8 - Madanwala	Helarawa Mudiyanselage Tikiri Banda
9 - Udawaththa	Nadaraj Maniwannan
10 - Happawara	Haguranketha Gedara Ranjith Bandara Dissanayake
11 - Makuruppa	Madugaha Hena Gedara Chithrananda
12 - Uthalumada	Thirukumar Saranya
13 - Poramadulla	Wijekoon Mudiyanselage Wathsala Nilukshi
14 - Gannewa	Nadeshan Daivani
15 - Karaamidula	Suresh Thayagoli
16 - Rahathungoda	Shanmugaraja Gururangan
17 - Dehipe	Galhene Gedara Saman Kumari
18 - Idampitiya	Kandasamy Jesuwa
19 - Mooloya	Annamalai Govindaraja
20 - Hope	Ramaiya Roshanskumar
21 - Elamulla	Ramachandran Mohanarathnam
22 - Mathurata	Hapuhinna Palleha Gedara Nawarathna Banda
23 - Gonapitiya	Arumugan Rajeshwaran
24 - Mandaram Nuwara	Muhandiram Mudiyanselage Upali Nandasiri
