ward	name
1 - Kalvayal	Vijayan Guruparan
2 - Chavakachcheri North	Mailvahanam Maheswaran
3 - Manduvil	Kalpana Maheswaran
4 - Meesalai West	Arumugam Selvaratnam
5 - Meesalai East	Balasubramaniam Dayantharupan
6 - Sankathanai	Nagarasa Kirupakaran
7 - Chavakachcheri Town	Saravanamuthu Arulrasa
8 - Nunavil East - Central	Thurairajah Sangeethan
9 - Nunavil West	Kandaiya Mailvahanam
10 - Kovilkudiyiruppu -Sea	Sirichandrakandan Vasanthini
11 - Kovilkudiyiruppu - A (Land side)	Arumugam Selvaratnam
