ward	name
1 - Kalvayal	Navarathinarasa Thayalini
2 - Chavakachcheri North	Balasuntharam Balananthini
3 - Manduvil	Nalayini Nagaiah
4 - Meesalai West	Nanni Gnanasegaran
5 - Meesalai East	Kannan Thurairasa
6 - Sankathanai	Sellan Sivarasa
7 - Chavakachcheri Town	Balasubramaniam Vickneswaran
8 - Nunavil East - Central	Muththaiah Kanthasami
9 - Nunavil West	Kanthaiah Sivarasa
10 - Kovilkudiyiruppu -Sea	Valarmathi Kapilan
11 - Kovilkudiyiruppu - A (Land side)	Raman Shanmuganathan
