ward	name
1 - Buluthota	Peramuna Arachchige Abeywickrama Peramuna Arachchi
1 - Buluthota	Wellabada Hewage Gamini Disanayaka
2 - Kolonna	Suraweera Arachchige Githani Ajantha Garusinghe
3 - Ranhotikanda	Weerasingha Migahawaththage Dinusha Lakmali
4 - Kumburugamuwa	Gunasekara Disanayakage Rathnayaka
5 - Maduwanwela Peranigama	Hewa Thanthrige Priyadarshani Pieris
6 - Buthkanda	Lanka Gamage Jayawansha
7 - Boraluwageaina	Wannige Prasad Kumara
8 - Kella	Kasthuri Arachchige Rohana Kasthuri Arachchi
9 - Koppakanda	Hitige Premachandra
10 - Omalpe	Singappulige Rathnayaka
