ward	name
1 - Kandiyapitawewa	Walgama Kodithuwakkuge Sarath Kodithuwakku
2 - Kotaweheramankada	WeerasingheMudiyanselage Thilakweerasinghe
3 - Hambegamuwa	Widanasinghe Pathiranage Chamara Indunil
4 - Mahawewa	Kattadige Pradeep Prasanna
5 - Sooriyaara	Egodawelage Sajith Prasanga
6 - Siththarama	Epakakanamge Gunarathna
7 - Seenukkuwa	Subhasin Arachchige Sujith
8 -	Uyanhewage Niranjala Kumari
9 - Katupilagama North	Miyanadeniya Kapuralalage Nilmini Jayasekara
10 - Katupilagama South	Gamhewage Dulinda Sujith Gamhewage
11 - Muthuminigama	Sudath Hewage Sunandakumara
12 - Sewanagala	Kokmaduwa paranagamage Suranga Snajeewa
13 - Indikolapalassa	Gamage Chandrasena
14 - Habaraluwewa	Kodikara Kankanamge Ranjith
15 - Kiri ibban wewa	Karalaheenge Wasanthakumara
16 - Samagipura	Sidda Marakkalage Chamindasampath
17 - Nugegalayaya	Ginthota Widanaarachige Dinusha Chandanee
18 - Haburugala	Geegange Priyanka Garusinghe
19 - Habaraththawela	Madduma Arachchige Susantha Lakmal
20 - Mahagama	Dissanayaka Kodithuwakku Kankanamge Indrani
