ward	name
1 - Kandiyapitawewa	Dasanayaka Mudiyanselage Anura Bandara
2 - Kotaweheramankada	Kadadora Arachchige Lal Mihira Bandara
3 - Hambegamuwa	Kasun Indika Palliyaguruge
4 - Mahawewa	Kithulagodage Jayantha
5 - Sooriyaara	Amuwita Gamage Chandrika Malkanthi
6 - Siththarama	Diddeniyage Daham Darshana
7 - Seenukkuwa	Liyana Gamage Wasantha Kumara
8 -	Godage Deepika Madumali
9 - Katupilagama North	Himadumage Chamm Athula De Silva
10 - Katupilagama South	Lokugama Ralalage Chandrasena
11 - Muthuminigama	Elle Kapuralalage Wasantha Prasanna
12 - Sewanagala	Kiri Ibban Are Wijayadewa Thero
13 - Indikolapalassa	Weerakutti Gamage Gamini Jayantha
14 - Habaraluwewa	Wijayasekara Pathiranage Ranjan Jayadasa
15 - Kiri ibban wewa	Lalith Rajapaksha
16 - Samagipura	Wijamunige Dinuka Krishan Padmaudayanga
17 - Nugegalayaya	Ranaweera Gamaarachchige Rathnaweera
18 - Haburugala	Jayasekara Liyange Priyantha
19 - Habaraththawela	Weerasinhage Don Mangalika Weerasingha
20 - Mahagama	Ranasinha Wijesundarage Somasiri
