ward	name
1 - Galoya	Don Nimal Weerathunga
2 - MORAGASWEWA	Ranasingha Dewage Ajith Wikramasingha
3 - MINIHIRIGAMA	Imbulana Arachchige Sumith Rukman Imbulana
4 - ULPATHWEWA	Kakulawala Jayawardhana Arachchige Yamuna Mangalika Kakulawala
5 - YODAELA	Mapa Mudiyanselage Rohitha Upul Kumara
6 - SIRIKETHA	Gangoda Withana Gamage Duminda Githanga
7 - HINGURAKA BANDARAGAMA	Ranasingha Mudiyanselage Nuwan Shanaka
8 - SAMAPURA	Sududewage Indika Roshan Wijesingha
9 - YATIYALPATHANA	Weerasingha Mudiyanselage Ruwan Tharaka Premachandra
10 - MINNERIYA	Galolu Mudiyanselage Gayan Madushanka Disanayaka
11 - BATHGAMPATHTHUWA	Thenuwara Hannadige Don Dinesh Jeewantha Silva
12 - GIRITHALE	Ulagoda Mudiyanselage Priyantha Ulagoda
13 - BUBULA	Wijesundara Mudiyanselage Chaminda Lal Udayapriya Rathnayaka
14 - HINGURAKGODA	Nuwansiri Wijesingha
15 - ULKATUPOTHA	Gamaathige Dimuth Sanjeewa
16 - UNAGALAVEHERA	Madirama Widanaralalage Sumeda Kumarihami
17 - JAYANTHIPURA	Kohowala Gedara Nirosha Damayanthi Kohowalage
18 - AGBOPURA	Nagodage Ushan Sameera Nagodage
19 - CHETHIYAGIRIGAMA	Manel Purage Saman Thilakasiri Jayalath
20 - SUDUKANDA NIKAWEWA	Labuthala Walauwe Indra Kumarihami
