ward	name
1 - Galoya	Dehiwaththe Dhamma Gaweshi Himi
2 - MORAGASWEWA	Idippuli Arachchilage Sarathchandra Kumara
3 - MINIHIRIGAMA	Jayalath Pathiranalage Nuwan Lakmal Jayalath
4 - ULPATHWEWA	Dodanduwa Hewa Vitharanage Manoj Sanjeewa
5 - YODAELA	Kalu Arachchilage Sanath Jayathilaka
6 - SIRIKETHA	Kalu Arachchilage Anarkali Jayathilaka
7 - HINGURAKA BANDARAGAMA	Lokuhewage Chaminda Udaya Kumara
8 - SAMAPURA	Konganige Roshan Nalaka Anthoney
9 - YATIYALPATHANA	Narasingha Mudiyanselage Piyumali Isurika
10 - MINNERIYA	Dissanayaka Mudiyanselage Madhuminda Chanaka Dissanayaka
11 - BATHGAMPATHTHUWA	Jayasekara Mudiyanselage Punyasiri Bandara Jayasekara
12 - GIRITHALE	Dodanduwa Hewavitharanage Premadasa
13 - BUBULA	Siththi Siyana
14 - HINGURAKGODA	Walpola Liyanage Nishantha Perera
15 - ULKATUPOTHA	Gamaralale Gedara Diana Harshika Malkanthi
16 - UNAGALAVEHERA	Meda Gedara Ralalage Kuda Banda
17 - JAYANTHIPURA	Herath Mudiyanselage Ajith Kumara Herath
18 - AGBOPURA	Vithana Gedara Nirmal Thisaru lasantha
19 - CHETHIYAGIRIGAMA	Herath Mudiyanselage Sugathsiri Lal
20 - SUDUKANDA NIKAWEWA	Rajapaksha Gedara Lakshika Sandeepani Rajapaksha
