ward	name
1 - Galoya	Nagasuriya Pathiranage Ajith Perera
2 - MORAGASWEWA	Wanasingha Mudiyanselage Nawarathna Bandara
3 - MINIHIRIGAMA	Rajapaksha Karunawaththa Dewayalage Jinadasa
4 - ULPATHWEWA	R Wasala Bandaranayaka Mudiyanselage Mahesh Chathuranga Bandaranayaka
5 - YODAELA	Sirimanna Hettiarachchilage Nalaka Hirantha Sameera Hettiarachchi
6 - SIRIKETHA	Herath Mudiyanselage Malinda Gayan Gunarathna
7 - HINGURAKA BANDARAGAMA	Liyana Arachchilage Daminda Ranasingha
8 - SAMAPURA	Thennakoon Mudiyanselage Kapila Bandara
9 - YATIYALPATHANA	Wickramage Dammika Gunawardhana
10 - MINNERIYA	Mahagama Ralalage Kingsley Dayarathna
11 - BATHGAMPATHTHUWA	Edirisinghage Rukman
12 - GIRITHALE	Duwage Udaya Priya Bandara
13 - BUBULA	Opatha Kankanamge Don Nilushi Ayirangani Manel
14 - HINGURAKGODA	Prithika Dilrukshi Galappaththi
15 - ULKATUPOTHA	Dehigaspege Geethma Madurangi Paranawithana
16 - UNAGALAVEHERA	Edirisinghe Dewage Rohan Kumara Edirisinghe
17 - JAYANTHIPURA	Disanayaka Mudyanselage Jayasingha
18 - AGBOPURA	Kuda Athurugiri Arachchilage Lal Deshapriya Wanaguru
19 - CHETHIYAGIRIGAMA	Ranchagoda Kankanamge Ishara Gimhan Weerasingha
20 - SUDUKANDA NIKAWEWA	Rathnayaka Mudiyanselage Ramyawathi Rathnayaka
