ward	name
1 - Medapathana	Lakshapathi Maha Vithanelage Chaminda Sanjeewa De Mel
2 - Kailagoda	Mohanadas Ajanthan
3 - Badulla North	Nadaraja Rushanthan
4 - Pitawelagama	Arunashalam Dineshkumar
5 - Badulla west	Arshakavundar Pathmanathan
6 - Katupelella	Mahendran Theepan Mahesh
7 - Badulla Central	Thuwan Mansoor Mohammed Jaawith
8 - Badulupitiya	Clod Danabalasingam
8 - Badulupitiya	Yamasingha Dewayalage Thanuja Dilrukshi Yamasingha
9 - Badulla East	Senavirathna Mahendrakumar
9 - Badulla East	Velayudam Nimalarooban
10 - Hindagoda	Amirthalingam Dishanthalan
11 - Badulla South	Pathmanadhan Krishanthan
12 - Hingurugamuwa	Vishwanathan Ariyadharshan
13 - Kanupelella	Warusha Hennathike Umesha Gimhani
