ward	name
1 - Medapathana	Rathnayaka Mudiyanselage Wijepala
2 - Kailagoda	Mudiyanselage Irangani
3 - Badulla North	Wengappuli Arachchige Geetha Neelamani Dalukbedhdha
4 - Pitawelagama	Kahanachchi Patabedhige susantha Jayalath Da Silwa
5 - Badulla west	Weerasingha Dhaundalage Priyantha Amarasiri
6 - Katupelella	Rathnayaka Mudiyanselage Nalaka Nishantha Wijerathna
7 - Badulla Central	Jayanath Chanaka Dissanayaka
8 - Badulupitiya	Rathnayaka Mudiyanselage Pradeep Asanka Rathnayaka
8 - Badulupitiya	Rasheed Mohomad Anees
9 - Badulla East	Kahakachcha Patabadhige Jagathnatha
9 - Badulla East	Dissanayaka Mudiyanselage Kaween Anjana Dissanayaka
10 - Hindagoda	Weerasingha Mudiyanselage Chula Saman Weerasingha
11 - Badulla South	Obada Liyana Arachilage Iroshan Chinthaka Perera
12 - Hingurugamuwa	Rajapaksha Mudiyanselage Suranga Sampath Rajapaksha
13 - Kanupelella	Ramlani Eresha Udeni Hettihewa
