ward	name
1 - Medapathana	Lama Hewage Premasiri
2 - Kailagoda	-
3 - Badulla North	Jagath Chanaka Wanigasekara
4 - Pitawelagama	-
5 - Badulla west	Rajapaksha Mudiyanselage Inoka Chandrakanthi
6 - Katupelella	-
7 - Badulla Central	Indrani Upamalika Ransingha Gunasekara
8 - Badulupitiya	Kokkuhanadige Daglas De Silva
8 - Badulupitiya	-
9 - Badulla East	Abeynayaka Mudiyanselage Shshika
9 - Badulla East	Andra Hannadige Dayarathna
10 - Hindagoda	Hennayaka Mudiyanselage Lahiru Shanaka
11 - Badulla South	Maya Godage Janith Hasinthaka
12 - Hingurugamuwa	Koralage Akila Pamidu Koralage
13 - Kanupelella	Jeshwaran Ajith
