ward	name
1 - Medapathana	Galhen Kandage Don Agith Indika Sirisena
2 - Kailagoda	Dissanayaka Mudiyanselage Buddaprema
3 - Badulla North	Burnadi Vombek
4 - Pitawelagama	Thanuja Priyadarshani Fransis
5 - Badulla west	Nishantha Abeygunawardana
6 - Katupelella	Rathnayaka Mudiyanselage Suranjith Jayawardana
7 - Badulla Central	Rajasri This Pathiranahalage Chandrasena
8 - Badulupitiya	Mohomad Rasik Mohomad Isham
8 - Badulupitiya	Dissanayaka Mudiyanselage Martin Singno
9 - Badulla East	Pushparaj Ashok Kumar
9 - Badulla East	Sirima Amarakanthi Weerasingha
10 - Hindagoda	Andra Hannadige Ananda Jayalath De Silva
11 - Badulla South	Adikaram Durayalage Nandasiri
12 - Hingurugamuwa	Rathnayaka Mudiyanselage Senavirathna
13 - Kanupelella	Rathnayaka Mudiyanselage Sineth Dumidu Rathnayaka
