ward	name
1 - Galpaya	Dadiyale Gedara Nisansala Sadamali Weerasingha
2 - Wallahgoda	Jayathunga Arachchige Ajith Sirisena
3 - Gmpolawela	Rathnathilaka Mudiyanselage Ajith Kumara
4 - Ethgala	Hewa Kaluwan Annakkage Sarath Gamini
5 - Thebiligala	Hettiarachchige Shiromi Ariyarathna
6 - Ulapane	Keliya Withanalage Thushan Buddhika Dayananda
7 - Pallapitiya	Ethanadura Gedara Harshani Nilushika De Silva
8 - Kuruduwaththa	Aththanayaka Mohottilage Rashmi
9 - Watakedaniya	Madduwe Hettiarachchilage Wimaladasa
10 - Patitalawa	Hennayaka Patabadige Thushani Manel Premasiri
11 - Dolosbage	Meethalawa Herathge Amara Kumarasingha
12 - Alugolla	Sawkenda Mudiyanselage Indika Padmajeewa
13 - Yatapana	Ashirwadan Yesumani Jensi Nishanth
