ward	name
1 - Pansalgodella	Henna Kachchigedara Chaminda Anura Bandara
2 - Buddayaya	Wijayasingha Pathiranage Ranjith Weerasingha
3 - Sungavila	Adambawa Mohamad Thambi
4 - Nelumpura	Nagur Meera Paheer
5 - Patunugama	Samarakoon Mudiyanselage Dhanushka Madhushanka
6 - Kegalugama	Marasinghage Sri Saman Ashoka
7 - Senanayakapura	Ranthilakage Somadasa
8 - Hingurakdamana	Manikka Baduge Chaminda Udaya Kumara
9 - Pulasthigama	Boraluwe Gedara Upali Jayawardhana
10 - Thambala	Hayath Mohomad Ahamad Ajmal Ispahath
11 - Alhilalpura	Muhammadu Casim Abdul Samadu
11 - Alhilalpura	Aliyar Naseer
12 - Lankapura	Basnayaka Ralalage Gedara Malani Jayakodi or Jayakodi Arachchilage Malani Jayakodi
13 - Thalpotha	Kos Amune Rajamithra Gedara Dilhani Samantha Kumari
