name
Pichcha Thambi Samira Umma
Yusub Lebbe Samsunnisa
Mohottiyar Payima
Meerasayibu Radeena Umma
Mohammadu Kasim Naszeera Umma
Wahabdeen Fayisa
Sinna Lebbe Mohommadu Irfan
Mohommadu Casim Refayis
Meera saibu Muhammadu Sali
Wappu Lebbe Muhammadu Casim
Pakkeer Thambi Sakariya
Habeebu Lebbe Mohomad Haseeb
