ward	name
1 - Boraluketiya	Peduru Hewage Ajith Kumara
2 - Nanathotapalatha	Nammuni Dilhani Thabrew
3 - Kosgoda	Dehinga Susantha Prema Kumara Thabrew
4 - Mahapitiya	Ranhulu Jayantha Liwera Karunarathna
5 - Katuwila	Don Wijewardana Jayawardana
6 - Bogahapitiya	Walimuni Hemarathna Mendis Abeysekara
7 - Ahungalla	Senapathi Ernest Kumarasiri Mendis
8 - Wathuregama	Kuwinda Handi Nilani
9 - Pathegangoda	Heethaka Pushpaka Nihal De Soysa
10 - Galmangoda	Kuwinda Handi Sumudu Prasanna De Silva
11 - Barahmanawaththa	Jeewathmuni Pradeep Chaminda De Silva
12 - Balapitiya	Balapitiye Dhammika Thero
13 - Heenatiya	Weligamage Chithra Mallika De Silva
14 - Mahaladoowa	Kankani Thanthri Wasantha De Silva
15 - Wathugedara	Kuyyalage Ajith Premalal Kulathilaka
16 - Andadola	Nilahandi Saman De Silva
17 - Randombe	Halukeerthi Dhanasiri De Silva
18 - Wadumulla	Wellage Wickramathunga
19 - Kandegoda	Agampodi Siril De Silva
