ward	name
1 - Yathtramulla	Kaluthara Badalge Dona Nilanka Shyamali
2 - Bodhimaluwa	Adhige Ranjith Amarasiri Fernando
3 - Dope	Elegodage Prabhath Krisantha
4 - Haburugala	Hidampala Mallikage Don Suranga Indralal Niroshan
5 - Elakaka	Thanthrige Don Rasika Deepal Dharmarathna
6 - Mahagoda	Dewapriya Pradeepa Enjaleen Ekanayaka
7 - Gonagalapura	Hewessa Liyanage Malan Prithiraj
8 - Aturuwella	Kumarage Thilina Deshapriya
9 - Kaikawala	Mervin Pradeepa Kodithuwakku
10 - Warakamulla	Singappuli Hewage Tuder Jayarathna
11 - Miriswaththa	Wijendra Waduge Don Rusitha Nandana Thushara
12 - Ranthotuwilla	Kukule Kankanange Punya Srilal
13 - Maha ooragaha	Liyanagamage Wijith Sampath
