ward	name
1 - Yathtramulla	Ilayadurage Jayalal
2 - Bodhimaluwa	Asanka Wijesiri Alegoda
3 - Dope	Metiwalage Jagath Niroshan Munasingha
4 - Haburugala	Weerasingha Vidanalage Gaya Sri Lal Weerasingha
5 - Elakaka	Thappuwawari Ishan Nipun Dhananjaya
6 - Mahagoda	Don Hasitha Madushan Senevirathna
7 - Gonagalapura	Hewa Fonsekalage Sujee Menaka
8 - Aturuwella	Kumarage Viraj Sameera Kumarage
9 - Kaikawala	Ponnamperuma Arachchige Sunimal Upul
10 - Warakamulla	Susantha Kumara Pitigala
11 - Miriswaththa	Ranchagoda Liyanage Nirmala thushari Ranchagoda Liyanage
12 - Ranthotuwilla	Donhewage Lasantha Pradeep Kumara
13 - Maha ooragaha	Samansiri Udugama Sooriya
