ward	name
1 - Yathtramulla	Samaraweera Arachchige Pradeep Kumara Perera
2 - Bodhimaluwa	Wijenayaka Patabedige Sanjivi Ushani Fernando
3 - Dope	Dharshana Nuwan Perera Siriwardhena
4 - Haburugala	Kamal Thushara Mahavithana
5 - Elakaka	Maha Samilage Sampath Sri Indika
6 - Mahagoda	Pathirana Kankanamge Sunil Weerasinghe
7 - Gonagalapura	Udage Kankanamge Tharushi Nisansala
8 - Aturuwella	Ranchagoda Gamage Anuradha Sanath Kumara
9 - Kaikawala	Ranaweera Rathnathilaka Randunu Bandara Palipana Walawwe Sarath Jayantha Ruwan Bandara
10 - Warakamulla	Weerasekara Arachchige Nipuna Ruwan
11 - Miriswaththa	Punchihewage Don Indika Sumanasekara
12 - Ranthotuwilla	Hettithanthri Patabedige Dharshana Dinesh Gunasekara
13 - Maha ooragaha	Liyana Gamage Abhayarathna
