ward	name
1 - Yathtramulla	Paranamanage Lenika Dushanthi
2 - Bodhimaluwa	Hettiarachchige Premasiri
3 - Dope	Patabandiarachchige Rathnasiri
4 - Haburugala	Dodangodage Don Nadeeshan Wickramarathna
5 - Elakaka	Idamgoda Wickramathilaka Mudalige Chandima Wickramathilaka
6 - Mahagoda	Denepitiya Manikkage Chamith Tharaka Wijekoon
7 - Gonagalapura	Pannila Vithanage Ayodhya Wijayamali
8 - Aturuwella	Nilantha Thushara Medagoda
9 - Kaikawala	Welathanthri Gurunnanselage Prasantha Jayanath
10 - Warakamulla	Imesh Sucharitha Galhenage
11 - Miriswaththa	Kariyawasam Dewarakkottage Janaka Prasanna
12 - Ranthotuwilla	Hettiarachchige Dona Hiroshani Nadeeka Wijerathna
13 - Maha ooragaha	Weerasingha Dewayalage Upul Wijendra Weerasingha
