ward	name
1 - Yathtramulla	Kotagoda Hettiarachchige Chamila Mahesh Jayasekara
2 - Bodhimaluwa	Magal Kottahachchige Jackson
3 - Dope	Paththinige Don Sarath Ananda
4 - Haburugala	Mahagama Vidhanalage Niluka Eranda Gunasekara
5 - Elakaka	Maddevithana Hettige Sirisena
6 - Mahagoda	Deshappriya Helan Kumara
7 - Gonagalapura	Don Prema Kumara Lasantha Wijewardhana
8 - Aturuwella	Ihala Kodippilige Mahinda Lal
9 - Kaikawala	Kanahera Arachchi Sanny Wimalasiri
10 - Warakamulla	Delath Dammika Ganga Kumari Wijewardhana
11 - Miriswaththa	Bamunu Sawmya Kumara De Silva
12 - Ranthotuwilla	Payagala Hettiarachchige Chandani Hemali Menike
13 - Maha ooragaha	Parana Liyanage Somasiri
