ward	name
1 - Karikaddumoolai North	Muthugalpedige Anura Disanayake
2 -	Chandana Gamage
3 - MullaiNagar	Horathal Pedige Thilaka Swarna Damayanthi
4 - Hijrapuram	Henaka Rallage Gunarath Menike
5 - Mulliyawalai West	Sugathadasage dilan Pushpa kumara
6 - Mulliyawalai East	Thalam Meherage Sajith Sahan perera
7 - Thanneerutu	Weerakoon Mudiyanselage Gunasinhe
8 - Kanukeny	Kaluthotage Supun Dilshan Gunasinhe
9 - Mullaiyur	Vithana Arachchige Suraj Madushka Jayathilaka
10 - Karikaddumoolai East	Dehel Ware Gedara Ranjith Piyasiri
11 - Kumulamunai	Abesinghe Naithalage Dinil Sandaruwan
12 - Karikaddumoolai south	Polwaththage Sasinthu Nuvan? kosththa
13 - Welioya East	Galegedara Manallage Gamini Disanayake
