ward	name
1 - Karikaddumoolai North	Nesarasa Arunthavarasa
2 -	Pararasasingam Sritharan
3 - MullaiNagar	Ramim Mohammad Mohaideen
4 - Hijrapuram	Abdul Kaboor Sifri
5 - Mulliyawalai West	Amirthalingam Jeyabakaran
6 - Mulliyawalai East	Pushpanathan Ramanan
7 - Thanneerutu	Rajitha Satheeswaran
8 - Kanukeny	Yogeswaran Anojan
9 - Mullaiyur	Vincentipaul Leenas Baskaran
10 - Karikaddumoolai East	Soosaimuththu Manokararasa
11 - Kumulamunai	Veerasingam Kalaichelvan
12 - Karikaddumoolai south	Anantham Sasikala
13 - Welioya East	Sri Prahmana Ralalage kusal Panchala bandara
