ward	name
1 - Murugapuri	Suthakaran Kowsikan
1 - Murugapuri	Rasaratnam Vinojkumar
2 - Abayapura	Sivakumar Vinoth
2 - Abayapura	Ponnuththurai Lurththurani
3 - Palaiyoothu	Suntharalingam Jesrin
4 - Sinhapura	Richchard Keral Kuwad Suresh Diron
4 - Sinhapura	Karthikesu Annai Mary Thasan
5 - Thirukadaloor	Vigneshwary Sivakumar
6 - Peruntheru	Kanagasabai Rameshkumar
7 - Sivapuri	Subramaniyam Rajenthiran
8 - Orr's Hill	Visvanathapilli Paramanathan
9 - Thillainagar	Sinnaiya Sivakumar
10 - Sonagavadi	Sellaiya Thavaraja
11 - Manayaveli	Edward Kenadi Valandin Verjiniya
12 - Villundri	Benad Antony Thines Antony
