ward	name
1 - Murugapuri	Arumaithurai Mageswaran
1 - Murugapuri	Pramiladevi Sivanantham
2 - Abayapura	Konamalai Santhirasegaram
2 - Abayapura	Chanthiramohan Nilukshan
3 - Palaiyoothu	Virancis Xevior Jeyaratinam Mary Dilani
4 - Sinhapura	Uliyan Pushparaja Uliyan Aanatha Ramanan
4 - Sinhapura	Sri Rajasimgam Namaskantha Raja
5 - Thirukadaloor	Somasunthiram Jeyachanthiran
6 - Peruntheru	Sooriyakumar Nihinthan
7 - Sivapuri	Sanmugi Jegathees
8 - Orr's Hill	Gnamuthu Thayasekaran
9 - Thillainagar	Sivasubramaniyam Nandakumar
10 - Sonagavadi	Satkunaraja Imekkilet Merlin
11 - Manayaveli	Sahayamerry Jeyanath
12 - Villundri	Renal Regan Mohanadas Jesuthasan
