ward	name
1 -	Haputhanthirige Sanjeewa Ravindranath Fernando
2 -	Koothadige Dhammika Indrani Perera
3 -	Suranga Niroshan Ramanayaka
4 -	Koronchige Nishantha Premachandra
5 - EKALA	Marukku Kankanamalage Terence Sudath Perera
6 - NIWANDAMA	Wasala Mudiyanselage Athula Jayawardana
7 -	Hetti Thanthrilage Nalin Priyadarshana
8 - ALEXANDRA ESTATE	Wellage Sudath Indika Silva
9 -	Ichchampullige Sisira Kumara Fernando
10 -	Hetti Arachchige Bandula Kumara Thisera
11 - DOLAHENA	Ponweera Arachchige Don Jerad Ignecious Shirantha Amarasekara
12 - POLPITIMOOKALANA	Sooriyage Dhammika Ananda Rupasinghe
13 - BATUWATHTHA	Suraweera Arachchige Mahisha Mohan
14 - NARANGODAPALUWA	Wickramaarachchige Sanjeewa Perera
15 -	Handuwala Dewage Kusuma Jayawardana
16 -	Ethige Ranjith Silva
17 -	Ethige Ewanthika Chathurangi de Silva
18 - RILAULLA	Mellawarachchige Don Roy Niranjan
19 -	Nugegodage Don Franco Sanjeewa Gunasekara
20 -	Ethmadalage Gladston Loordis Perera
21 - JAYASAMARUGAMA	Eliyadura Ajith Thushara Soysa
22 -	Ethige Dimal Chandika Silva
23 -	Nissanka Nisansala Dilrukshi Fernando
24 -	Welisarage Didula Randinu Fernando
25 -	Konganige Benedic Antony
26 - DAMBUWA	Kalpa Anuradha Hettiarachchi
