ward	name
1 -	Edirisooriya Mohottige Gihan Dananjaya De Seram
2 -	Eliyadura Chandana Soysa
3 -	Boolanda Dewage Kavya Sathsarani
4 -	Gusthigngna Waduge Duvindu Deepaka Silva
5 - EKALA	Karunakalage Ruwan Brayan Silva
6 - NIWANDAMA	Iluppalla Gamage Nadun Harshana
7 -	Sebasthiyan Manoj Morison
8 - ALEXANDRA ESTATE	Abeysekara Wannaku Arachchige Don Jeamis Melwin Abeysekara
9 -	Manikkuge Ashen Gimhana Silva
10 -	Idamgedara Ravishani Sandunika Bandara Dharmasena
11 - DOLAHENA	Kirielala Gurunnanselage Chandana Dilruk
12 - POLPITIMOOKALANA	Banduwa Dewage Rohan Priyankara Wimalarathna
13 - BATUWATHTHA	Kumaranayaka Mudiyanselage Don Chamila Kumari
14 - NARANGODAPALUWA	Ahangamage Harinda Sri Kolitha
15 -	Bolanda Dewage Thusitha Kumara Vijayarathna
16 -	Liyana Arachchige Udika Niranjala
17 -	Gajaweera Arachchige Manuja Rashmika Perera
18 - RILAULLA	Liyana Arachchige Chamila Asanga Viraj De Alwis
19 -	Solanga Arachchige Lochana Amal Sathishchandra
20 -	Solanga Arachchige Priyankara Mahinda Prasanna Perera
21 - JAYASAMARUGAMA	Konganige Prasad Priyankara Anthani
22 -	Seemahewage Minol Kavish Amantha Silva
23 -	Sondapperuma Arachchige Dona Imesha Nishani
24 -	Kalamulla Waduge Don Dilanka Tharindu
25 -	Aatheege Geeth Madhuranga Silva
26 - DAMBUWA	Gajaweera Arachchige Indika Udeni Perera
