ward	name
1 -	Panadurage Joseph Suranjit Fernando
2 -	Pattage Niroshan Keerthi Kumara Fernando
3 -	Rankoth Devayalage Nalika Priyadarshini
4 -	Valisingha Ujith Kumara Silva
5 - EKALA	Atulugamage Roshan Hemantha
6 - NIWANDAMA	Karandeniyagoda Devage Chandana Niranta Hemathilaka
7 -	Rajapaksha Hetty Arachchilage Kosala Sanjeeva Thilakaratne
8 - ALEXANDRA ESTATE	Wadduwage Raveen Nishantha Dias
9 -	Lal Pushpakumar Kodagoda
10 -	Hetty Arachchige Nishanthi Morina Jesmini Thisera
11 - DOLAHENA	Uswatta Liyanage Sanjula Dasun Perera
12 - POLPITIMOOKALANA	Godagandeni Devage Sanjeevan Weerasinghe
13 - BATUWATHTHA	Ranpati Devage Tharanga Tejivansa
14 - NARANGODAPALUWA	Madurapperuma Arachchige Shantha Krishnal Kumundu Kumara
15 -	Jayasingha Arachchilage Niluka Jayasinghe
16 -	Senanayake Karunaratne
17 -	Naidowa Handi Pradeep Pushpa Kumara De Silva
18 - RILAULLA	Arumapperuma Kodithuwakku Arachchige Ranga Prabuddha Kodituwakku
19 -	Randeniya Arachchige Don Sajith Sanjeeva
20 -	Mahalianage Don Nishsanka Pradeep Kumara
21 - JAYASAMARUGAMA	Valimuni Shanaka Kevin Milone Mendis Abeysekera
22 -	Matiwala Kumburegedara Samantha Indika Premalal
23 -	Ethige Marck Ashoka Priman Silva
24 -	Rankot Gedara Muriel Manori Champika
25 -	Dammana Arachchige Don Maxi Priyantha
26 - DAMBUWA	Madampege Upul de Silva
