ward	name
1 - Barawakumbuka	Wanni Arachchige Ranjani
2 - RIDIYGAMA	Yatiyana Vidana Arachchige Damith Thushantha
3 - KOGGALLA	Gajahin Gamage Tharanga
4 - Walawewatta	Thalpawila Vidana Kankanamge Manoj Samarasingha
5 - Mamadala	Ediriweera Jayasena
6 - Wetiya	Bamunusingha Nanayakkara Jagath Dammika
7 - Ethbatuwa	Desin Wijenayaka Piyadasa
8 - Mulana	Priyantha Wijesekara
9 - Bataatha	Puhulwelle Lokugam Acharige Indika Prasad Jayasinghe
10 - Pallegama	Mahanthe Arachchige Siril
11 - Miniethiliya	Weliwe Pathiranage Warna Kumara
12 - Beminiyanwila	Buddhadasa Andaraweera
13 - Malpeththawa	Kankanam Pathiranage Sujeewa Priyanthika
14 - Puhulyaya	Deegoda Manage Senaka Ranjith Gunasena
15 - Bolana	Mohomad Faizal Ahamed Shakur
16 - Ambalanthota	Kunayinge Chandrika Priyadarshanee
17 - Nonagama	Sriwarnasingha Paramadige Janidu Jayalanka
18 - Lunama	Wele Kankanamge Hasitha mangala
