ward	name
1 - Barawakumbuka	Jayawardana Pathiranage Asantha Madushan
2 - RIDIYGAMA	Pilana Kankanamge Kumuduni
3 - KOGGALLA	Lal Nishshanka Ubewarna
4 - Walawewatta	Lokuhewa Gamage Gunadasa
5 - Mamadala	Lebunusingha Arachchi Patabendige Wijayadasa
6 - Wetiya	Madurapperuma Arachchige Pemawathi
7 - Ethbatuwa	Dhammika Rajapaksha
8 - Mulana	Nanayakkara Dhanuka Malaka
9 - Bataatha	Uluwaduge Priyanka Daniel
10 - Pallegama	Kasthuri Arachchige Pradeep Lalith Kumara
11 - Miniethiliya	Liyanage Mudiyanselage Upul Chaminda
12 - Beminiyanwila	Rathnayaka Kirinde Arachchige Sunil
13 - Malpeththawa	Jayaweera Patabendige Nimal Ranjith
14 - Puhulyaya	Madasingha Arachchige Samith
15 - Bolana	Thalibeen Thuwan Milhan
16 - Ambalanthota	Anura Samaranayaka
17 - Nonagama	Pemasiri Abeysiriwardana
18 - Lunama	Dewalamulla Gamage Jayanath Ranjana
