ward	name
1 - Barawakumbuka	Kodithuwakku Hashini Madhurangi
2 - RIDIYGAMA	Niroshana Dilhan Iddamalgoda
3 - KOGGALLA	Karunanayaka Subasinghage Asiri Vimukthi
4 - Walawewatta	Weerasin Pathiranage Rasika Grace Kumara
5 - Mamadala	Edirisooriya Kattadi Arachchige Krishan Dhanushka
6 - Wetiya	Mangalika Dassanayaka
7 - Ethbatuwa	Wanigasin Rathnayaka Ariyasena
8 - Mulana	Abeywickkrama Chaminda Udaya Kumara
9 - Bataatha	Mahesh Kuma Rathnayaka
10 - Pallegama	Weerakoon Mudiyanselage Lalitha Ranasingha
11 - Miniethiliya	Dew Shyam Shamini Sri Warnasingha
12 - Beminiyanwila	Liyana Patabedige Janaka Chathuranga
13 - Malpeththawa	Jayantha Weerawarnakula
16 - Ambalanthota	Jayasuriya Arachchi Patabendige Gayum Prabhash
17 - Nonagama	Loku Marakkalage Ishan Pramos Buddhika
18 - Lunama	Ranasingha Arachchige Nishantha Kumara
