ward	name
1 - Ballahela	Yaddehi Ralalage Ananda Wasantha Kumara
2 - keerihena	Pallebage Kapuralalage Chaminda Kumara
3 - Udabage	Mulleriyawage Ruwan Chaminda Perera
4 - Waththegedara	Balasuriya Arachchilage Pradeep Padma Balasuriya
5 - Deraniyagala	Natha Witharanalage Sunil Premawansa
6 - Basnagala	Nakkawita Kankanamalage Hasala Chandrakumari Senawirathna
7 - Polgaswaththa	Dodawaththe Gamaralalage Jayantha Pathmasiri
8 - Poddenikandha	Wijesooriya Arachchilage Anura Wijesooriya
9 - Miyanwita	Nakath Kiyannalage Lakshan Eranga Nawarathna
10 - Udapola	Audapola Dahanagge Wasantha Pradeep Dahanayaka
11 - Magala	Pathirannehelage Sujeewananda Pathirana
12 - Dikkellakandha	Weliwitigoda Hewage Shamila Nilangani Wijenanda
