ward	name
1 - Ballahela	Kehelwala Gamaralalage Pathmalatha Amarasiri
2 - keerihena	Adhikari Withamaralage Rohana Madhushanka
3 - Udabage	Wijaya Wikramasinhage Pradeep Ruwan
4 - Waththegedara	Jayasooriya Arachchillage Gunasinghe
5 - Deraniyagala	Rajapaksha Arachchillage Dharmapala Rajapaksha
6 - Basnagala	Walpola Gamaralalaya Karunadasa
7 - Polgaswaththa	Abeywardhana Mudiyanselage Pemasiri Abeywardhana
8 - Poddenikandha	Thommage Kamalawathe
9 - Miyanwita	Mathara Arachchige Kamal Nandasena Pemasiri
10 - Udapola	Netolpitiya Gamage Gunathilaka
11 - Magala	Gedara Waththalaya Dinesh Pushpakumara
12 - Dikkellakandha	Malgaha Gedara Jayantha
