ward	name
1 - Ballahela	Kande Watte Wedaralalage Sunil Genawardhana
2 - keerihena	Kirihene Gamaralalage Edirisooriya
3 - Udabage	Akuressa Bopagoda Wattage Lakshaman Rajakaruna
4 - Waththegedara	Ranasinghe Indika Prasad Ranasinghe
5 - Deraniyagala	Yakdehi Arachchillage Sasanka Kasun Deraniyagala
6 - Basnagala	Anhettigama Gamaralalage Buddhini Erangika Dharmawardana
7 - Polgaswaththa	Danansooriya Widanalage Ruwan Shantha Wijewardhana
8 - Poddenikandha	Kodithuwakku Karage Geethani Ramyalatha
9 - Miyanwita	Balasooriya Arachchige Nihal Susuntha Balasooriya
10 - Udapola	Digowa Witharamalage Thilakarathna
11 - Magala	Neketh Gamarallage Anurasiri Gunathunga
12 - Dikkellakandha	Withana Kuruppu Arachchilage Ranjith Kuruppu
