ward	name
1 - Ballahela	Pallewatta Gamaralalage Padmasiri
2 - keerihena	Polpitiya Lekamalage Sumudu Nilanka Piyasena
3 - Udabage	Paliskara Mudiyanselage Chandana Priyakumara Paliskara
4 - Waththegedara	Widana Pathirannahalage Ajith Kumara
5 - Deraniyagala	Kahandawala Arachchillage Pushpitha Chandrasiri Kahandawala
6 - Basnagala	Aththanagama Ralalaya Melani Widushika Aththanagama
7 - Polgaswaththa	Nugagahamulagedara Ruwani
8 - Poddenikandha	Withana Kuruppu Arachchlage Sanjeewa Harshana Kuruppu
9 - Miyanwita	Kalthota Arachchige Bimal Priyantha Sanjeewa
10 - Udapola	Warnakulage Jagath Athula Chandana
11 - Magala	Hewa Kadawaddumage Jinendra Indrasoma
12 - Dikkellakandha	Bokandawatta Gamarallage Gamini Dharmathilaka
